,id_acidente,id_vitima,id_veiculo,sexo,idade,tipo_vitima,classificacao,tipo_veiculo,estado_alcoolizacao,escolaridade,data_obito,data_ocorrencia,latitude_x,longitude_x,end_x,geocode_x,cadloga,cadlogb,alt_num,referencia,data,cod_acid,dp,talao,feridos,mortos,distrito_atz,princ_a,princ_b,tipo_acidente,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_info,carroca,latitude_y,longitude_y,end_y,geocode_y,flag_cruzamento
0,D011100169,1,1.0,F,63,PD,F,BI,BR,8,,2011-01-17 09:30,-23.537110000000002,-46.6155,"RUA CASIMIRO DE ABREU, 399",MapInfo CET,4539,,399,,2011-01-17 09:30,4,12,183,1,0,BR,4539.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.537115,-46.6155,"RUA CASIMIRO DE ABREU, 399",MapInfo CET,False
1,D011100174,1,1.0,F,66,PD,F,BI,BR,3,,2011-01-30 10:23,-23.54256,-46.62015,"RUA CORREIA DE ANDRADE, 63",MapInfo CET,5372,,63,,2011-01-30 10:23,4,12,254,1,0,CT,5372.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.542563,-46.620155,"RUA CORREIA DE ANDRADE, 63",MapInfo CET,False
2,D011100184,1,2.0,F,49,CD,F,BI,BR,5,,2011-01-04 15:47,-23.53642,-46.64235,AV RIO BRANCO AND AV DUQ DE CAXIAS,MapInfo CET,17115,4659.0,,,2011-01-04 15:47,2,77,67,1,0,HG,4659.0,17115.0,CL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.536425,-46.642351,AV RIO BRANCO X AV DUQ DE CAXIAS,MapInfo CET,True
3,D011100929,1,2.0,F,17,CD,F,BI,BR,4,,2011-01-31 17:00,-23.48943,-46.59667,"RUA CANDIDO FIGUEIREDO, 316",MapInfo CET,4105,,316,,2011-01-31 17:00,2,39,1160,1,0,MC,4105.0,,CT,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.489432,-46.596677,"RUA CANDIDO FIGUEIREDO, 316",MapInfo CET,False
4,D011101048,1,1.0,F,SI,PD,F,BI,BR,8,,2011-01-06 15:00,-23.4894,-46.58747,RUA REV ISRAEL VIEIRA FERREIRA AND RUA JOAO DE SOUTO MAIOR,MapInfo CET,9414,10262.0,,,2011-01-06 15:00,4,90,64,1,0,FL,5705.0,9414.0,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.489403,-46.58747,RUA REV ISRAEL VIEIRA FERREIRA X RUA JOAO DE SOUTO MAIOR,MapInfo CET,True
5,D011101383,1,3.0,F,32,CD,F,BI,BR,6,,2011-01-31 00:15,-23.65643,-46.67954,"AV INTERLAGOS, 371",MapInfo CET,9220,,371,,2011-01-31 00:15,2,99,461,1,0,,9220.0,,CO,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.656437,-46.679542,"AV INTERLAGOS, 371",MapInfo CET,False
6,D011101456,1,2.0,F,24,CD,F,BI,BR,3,,2011-01-28 06:45,-23.4829,-46.43243,"AV DR JOSE ARTUR NOVA, 1485",MapInfo CET,10785,,1485,,2011-01-28 06:45,2,22,547,1,0,PE,10785.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.482909,-46.43243,"AV DR JOSE ARTUR NOVA, 1485",MapInfo CET,False
7,D021100428,1,1.0,F,68,PS,F,AU,BR,7,,2011-02-07 10:29,-23.595029999999998,-46.68351,"RUA OLIMPIADAS, 10",MapInfo CET,14944,,10,,2011-02-07 10:29,2,96,698,2,0,IB,14944.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.595039,-46.683514,"RUA OLIMPIADAS, 10",MapInfo CET,False
8,D021100471,1,2.0,F,34,CD,F,BI,BR,3,,2011-02-14 06:40,-23.5229,-46.6576,"AV MARQ DE SAO VICENTE, ",MapInfo CET,6471,,,PXR.NICOLAS BOE,2011-02-14 06:40,2,7,1098,1,0,SP,6471.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.522906,-46.657601,AV MARQ DE SAO VICENTE,MapInfo CET,False
9,D021100608,1,2.0,F,18,CD,F,BI,BR,3,,2011-02-09 15:52,-23.5153,-46.7407,RUA DOM PEDRO HENRIQUE DE O.E BRAGANCA AND RUA AGRESTINA,MapInfo CET,17170,339.0,,,2011-02-09 15:52,2,33,787,1,0,FL,339.0,17170.0,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.5153,-46.740704,RUA DOM PEDRO HENRIQUE DE O.E BRAGANCA X RUA AGRESTINA,MapInfo CET,True
10,D021101142,1,2.0,F,26,CD,F,BI,BR,8,,2011-02-10 22:00,-23.456879999999998,-46.586909999999996,"RUA MARIA AMALIA LOPES AZEVEDO, 4052",MapInfo CET,13133,,4052,,2011-02-10 22:00,2,73,1548,1,0,MC,13133.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.456879999999998,-46.586909999999996,"RUA MARIA AMALIA LOPES AZEVEDO, 4052",MapInfo CET,False
11,D021101205,1,1.0,F,09,CD,F,BI,BR,8,,2011-02-17 18:30,-23.516779999999997,-46.56572,"RUA CABO ROMEU CASAGRANDE, 342",MapInfo CET,17363,,342,,2011-02-17 18:30,2,90,2068,1,0,MC,17363.0,,SI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.516783,-46.565728,"RUA CABO ROMEU CASAGRANDE, 342",MapInfo CET,False
12,D021101566,1,2.0,F,10,CD,F,BI,BR,1,,2011-02-10 17:00,-23.65719,-46.73499,"RUA GERALDO BRETAS, 06",MapInfo CET,69117,,06,,2011-02-10 17:00,2,92,1086,1,0,CL,69117.0,,QM,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.657191,-46.734992,"RUA GERALDO BRETAS, 06",MapInfo CET,False
13,D021101884,2,1.0,F,30,PD,F,BI,BR,6,,2011-02-07 12:40,-23.55009,-46.43591,"RUA SILVIANOPOLIS, 31",MapInfo CET,18243,,31,,2011-02-07 12:40,4,103,502,2,0,VA,18243.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.550092000000003,-46.435912,"RUA SILVIANOPOLIS, 31",MapInfo CET,False
14,D031100531,1,1.0,F,49,PD,F,BI,BR,5,,2011-03-28 09:00,-23.570970000000003,-46.690940000000005,AV EUSEBIO MATOSO AND AV BRIG FARIA LIMA,MapInfo CET,6819,6897.0,,,2011-03-28 09:00,4,14,2168,1,0,LP,6897.0,16919.0,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.570971,-46.690946000000004,AV EUSEBIO MATOSO X AV BRIG FARIA LIMA,MapInfo CET,True
15,D031100747,1,1.0,F,54,CD,F,BI,BR,7,,2011-03-13 10:45,-23.58679,-46.69866,"RUA VOTUVERAVA, ",MapInfo CET,19889,,,PXAV VITAL BRAS,2011-03-13 10:45,2,51,1261,1,0,BT,19817.0,,CO,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-23.586793,-46.698668,RUA VOTUVERAVA,MapInfo CET,False
16,D031100978,1,1.0,F,73,PD,F,BI,BR,8,,2011-03-04 13:46,-23.45813,-46.60565,"RUA MARIA AMALIA LOPES AZEVEDO, 2023",MapInfo CET,13133,,2023,,2011-03-04 13:46,4,20,956,1,0,MC,13133.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.45813,-46.605653000000004,"RUA MARIA AMALIA LOPES AZEVEDO, 2023",MapInfo CET,False
17,D031101079,2,1.0,F,39,PS,F,MO,BR,7,,2011-03-28 23:00,-23.46964,-46.6583,"AV PARADA PINTO, 1300",MapInfo CET,15426,,1300,,2011-03-28 23:00,2,38,3827,2,0,SP,15426.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.469642999999998,-46.658308,"AV PARADA PINTO, 1300",MapInfo CET,False
18,D031101444,1,1.0,F,36,CD,F,BI,BR,5,,2011-03-16 10:30,-23.63541,-46.71392,AV JOAO CARLOS DA SILVA BORGES AND AV PROF ALCEU MAYNARD ARAUJO,Google Manual,10198,551.0,,,2011-03-16 10:30,2,11,2871,1,0,CL,551.0,10198.0,CO,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-23.635417,-46.7139297,AV JOAO CARLOS DA SILVA BORGES X AV PROF ALCEU MAYNARD ARAUJO,Google Manual,True
19,D031101650,1,2.0,F,28,CD,F,BI,BR,4,,2011-03-19 11:05,-23.69078,-46.711059999999996,"AV INACIO CUNHA LEME, 493",MapInfo CET,9104,,493,,2011-03-19 11:05,2,102,1061,1,0,CS,9104.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.690787,-46.711069,"AV INACIO CUNHA LEME, 493",MapInfo CET,False
20,D031101658,2,1.0,F,28,PS,F,MO,BR,6,,2011-03-01 14:14,-23.48766,-46.42326,"RUA ALTOS DO OITI, 2",MapInfo CET,15500,,2,,2011-03-01 14:14,2,22,1244,2,0,PE,15500.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.487668,-46.42326,"RUA ALTOS DO OITI, 2",MapInfo CET,False
21,D031101778,1,1.0,F,SI,PD,F,BI,BR,5,,2011-03-16 20:40,-23.49522,-46.46997,"AV ABEL TAVARES, ",MapInfo CET,16634,,,PX CIANE,2011-03-16 20:40,4,62,1233,1,0,PE,42792.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.49522,-46.469972,AV ABEL TAVARES,MapInfo CET,False
22,D031102023,1,1.0,F,09,CD,F,BI,BR,8,,2011-03-13 14:00,-23.563760000000002,-46.4889,"RUA JULIA ANTONIETA T. GUERRA, 541",MapInfo CET,23683,,541,,2011-03-13 14:00,2,66,1193,1,0,VA,23683.0,,QM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.563763,-46.4889,"RUA JULIA ANTONIETA T. GUERRA, 541",MapInfo CET,False
23,D041100511,1,2.0,F,19,CD,F,BI,BR,3,,2011-04-29 17:55,-23.515439999999998,-46.69642,"AV ERMANO MARCHETTI, 457",MapInfo CET,6544,,457,,2011-04-29 17:55,2,7,2996,1,0,FL,6544.0,,CL,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-23.515449,-46.696426,"AV ERMANO MARCHETTI, 457",MapInfo CET,False
24,D041100823,1,2.0,F,14,PS,F,BI,BR,3,,2011-04-06 19:05,-23.61685,-46.731609999999996,"AV GIOVANNI GRONCHI, 4200",MapInfo CET,8000,,4200,,2011-04-06 19:05,2,89,1643,1,0,BT,8000.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.616858999999998,-46.731617,"AV GIOVANNI GRONCHI, 4200",MapInfo CET,False
25,D041101932,1,2.0,F,54,CD,F,BI,BR,6,,2011-04-22 10:15,-23.52415,-46.47484,"AV AGUIA DE HAIA, 2558",MapInfo CET,21253,,2558,,2011-04-22 10:15,2,64,2828,1,0,PE,21253.0,,SI,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.52415,-46.474849,"AV AGUIA DE HAIA, 2558",MapInfo CET,False
26,D041102216,2,1.0,F,52,PS,F,AU,BR,3,,2011-04-02 06:00,-23.358420000000002,-46.55258,"VIA FERNAO DIAS, ",MapInfo CET,7061,,,"KM 80,5",2011-04-02 06:00,2,73,3335,2,1,RV,7061.0,,CO,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.358428,-46.552580999999996,VIA FERNAO DIAS,MapInfo CET,False
27,D041102325,1,1.0,F,11,CD,M,BI,BR,2,,2011-04-22 10:00,-23.6122,-46.46568,"RUA JOAO DE MENDONCA, ",MapInfo CET,62726,,,NC,2011-04-22 10:00,2,53,1998,0,1,VA,62726.0,,CH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.612206,-46.465683,RUA JOAO DE MENDONCA,MapInfo CET,False
28,D051100298,1,2.0,F,33,CD,F,BI,BR,5,,2011-05-25 11:45,-23.534110000000002,-46.6554,PRACA MAL DEODORO AND RUA DR ALBUQUERQUE LINS,MapInfo CET,5797,534.0,,,2011-05-25 11:45,2,77,2898,1,0,HG,534.0,5797.0,CL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.534117000000002,-46.6554,PRACA MAL DEODORO X RUA DR ALBUQUERQUE LINS,MapInfo CET,True
29,D051100324,1,2.0,F,25,CD,F,BI,BR,7,,2011-05-07 01:30,-23.56127,-46.668820000000004,RUA DA CONSOLACAO AND ALAMEDA LORENA,MapInfo CET,5245,11989.0,,,2011-05-07 01:30,2,78,2674,1,0,JD,5245.0,11989.0,CO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-23.561275,-46.668828999999995,RUA DA CONSOLACAO X ALAMEDA LORENA,MapInfo CET,True
30,D051100368,1,2.0,F,37,CD,F,BI,BR,5,,2011-05-18 17:15,-23.59766,-46.62737,"RUA STA CRUZ, 940",MapInfo CET,17755,,940,,2011-05-18 17:15,2,16,4343,1,0,IP,17755.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.597666,-46.627371000000004,"RUA STA CRUZ, 940",MapInfo CET,False
31,D051101116,1,1.0,F,37,PD,F,BI,BR,5,,2011-05-30 20:00,-23.503829999999997,-46.62648,"RUA VOLUNTARIOS DA PATRIA, 1871",MapInfo CET,19884,,1871,,2011-05-30 20:00,4,13,6444,1,0,SP,19884.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.503832,-46.626487,"RUA VOLUNTARIOS DA PATRIA, 1871",MapInfo CET,False
32,D051101345,2,2.0,F,13,PS,F,BI,BR,3,,2011-05-07 20:30,-23.44207,-46.58974,"AV ANTONELO DA MESSINA, 2230",MapInfo CET,16305,,2230,,2011-05-07 20:30,2,73,4566,2,0,MC,16305.0,,CO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.442079,-46.589745,"AV ANTONELO DA MESSINA, 2230",MapInfo CET,False
33,D051101523,1,1.0,F,08,CD,F,BI,BR,3,,2011-05-05 18:11,-23.58493,-46.53692,"RUA EDMUNDO JUVENTINO FUENTES, 160",MapInfo CET,64588,,160,,2011-05-05 18:11,2,42,3579,1,0,VP,64588.0,,CF,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-23.584937,-46.536921,"RUA EDMUNDO JUVENTINO FUENTES, 160",MapInfo CET,False
34,D051101817,1,2.0,F,30,CD,F,BI,BR,5,,2011-05-29 10:50,-23.59751,-46.44181,"AV DAS NACOES UNIDAS, 22428",MapInfo CET,6238,,22428,,2011-05-29 10:50,2,99,2431,1,0,PB,13014.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.597516,-46.441817,"AV DAS NACOES UNIDAS, 22428",MapInfo CET,False
35,D051102017,2,1.0,F,18,PS,F,MO,BR,5,,2011-05-31 09:40,-23.48195,-46.413740000000004,"RUA DA GOIABEIRA SERRANA, 471",MapInfo CET,73927,,471,,2011-05-31 09:40,2,59,2020,3,0,PE,73927.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.481955,-46.413747,"RUA DA GOIABEIRA SERRANA, 471",MapInfo CET,False
36,D051102017,3,2.0,F,SI,CD,F,BI,BR,8,,2011-05-31 09:40,-23.48195,-46.413740000000004,"RUA DA GOIABEIRA SERRANA, 471",MapInfo CET,73927,,471,,2011-05-31 09:40,2,59,2020,3,0,PE,73927.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.481955,-46.413747,"RUA DA GOIABEIRA SERRANA, 471",MapInfo CET,False
37,D051102071,1,1.0,F,12,CD,F,BI,BR,8,,2011-05-03 09:00,-23.523989999999998,-46.487120000000004,"RUA ARICA-MIRIM, 840",MapInfo CET,4008,,840,,2011-05-03 09:00,2,64,3058,1,0,PE,4008.0,,CH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.523989999999998,-46.487128999999996,"RUA ARICA-MIRIM, 840",MapInfo CET,False
38,D051102228,1,2.0,F,12,CD,F,BI,BR,4,,2011-05-21 18:35,-23.59965,-46.4775,"RUA FILIPE MARINETTI, 237",MapInfo CET,6977,,237,,2011-05-21 18:35,2,49,3747,1,0,VA,6977.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.59965,-46.477508,"RUA FILIPE MARINETTI, 237",MapInfo CET,False
39,D051102454,1,2.0,F,29,CD,M,BI,BR,5,,2011-05-24 11:28,-23.48547,-46.41403,RUA FAVA DE CALABAR AND RUA PINHA DO BREJO,MapInfo CET,75206,63835.0,,,2011-05-24 11:28,2,59,2450,0,1,PE,63835.0,75206.0,CV,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-23.485475,-46.414035,RUA FAVA DE CALABAR X RUA PINHA DO BREJO,MapInfo CET,True
40,D061100315,1,2.0,F,25,CD,F,BI,BR,3,,2011-06-22 20:30,-23.59085,-46.63519,"RUA DOMINGOS DE MORAIS, 1615",MapInfo CET,6013,,1615,,2011-06-22 20:30,2,16,5550,1,0,VM,6013.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.590857999999997,-46.635197999999995,"RUA DOMINGOS DE MORAIS, 1615",MapInfo CET,False
41,D061100854,2,2.0,F,45,PS,F,BI,BR,5,,2011-06-30 08:30,-23.5626,-46.71894,"AV PROF LINEU PRESTES (C.UNIVERS.), ",MapInfo CET,99137,,,NC,2011-06-30 08:30,4,93,1954,2,0,SI,99137.0,,AT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.562604,-46.718944,AV PROF LINEU PRESTES (C.UNIVERS.),MapInfo CET,False
42,D061100929,1,1.0,F,26,PD,F,BI,BR,5,,2011-06-08 15:27,-23.50703,-46.62621,"RUA VOLUNTARIOS DA PATRIA, 1512",MapInfo CET,19884,,1512,,2011-06-08 15:27,4,13,6780,1,0,SP,19884.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.507035000000002,-46.626214000000004,"RUA VOLUNTARIOS DA PATRIA, 1512",MapInfo CET,False
43,D061101054,1,2.0,F,47,CD,F,BI,BR,2,,2011-06-23 07:05,-23.487679999999997,-46.68535,"RUA DOM JOSE DOS SANTOS, 189",MapInfo CET,10936,,189,,2011-06-23 07:05,2,28,5749,1,0,FL,10936.0,,CO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-23.487689000000003,-46.685359000000005,"RUA DOM JOSE DOS SANTOS, 189",MapInfo CET,False
44,D061101398,1,2.0,F,28,CD,F,BI,BR,3,,2011-06-09 05:40,-23.52693,-46.57669,RUA ULISSES CRUZ AND AV CDSSA ELISABETH DE ROBIANO,MapInfo CET,19328,6371.0,,,2011-06-09 05:40,2,52,1286,1,0,TT,6371.0,19328.0,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.52693,-46.576692,RUA ULISSES CRUZ X AV CDSSA ELISABETH DE ROBIANO,MapInfo CET,True
45,D061101704,1,2.0,F,07,CD,F,BI,BR,1,,2011-06-11 19:40,-23.4848,-46.42948,RUA STA ROSA DE LIMA AND AV OLIVEIRA FREIRE,MapInfo CET,17414,14975.0,,,2011-06-11 19:40,2,22,3366,1,0,PE,14975.0,17414.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.484806,-46.429484,RUA STA ROSA DE LIMA X AV OLIVEIRA FREIRE,MapInfo CET,True
46,D061101811,1,2.0,F,22,CD,F,BI,BR,3,,2011-06-23 22:46,-23.49111,-46.41364,RUA ERVA DE SAO JOAO AND RUA ANTONIO DIAS DE MOURA,MapInfo CET,71942,399.0,,,2011-06-23 22:46,2,59,2331,1,0,PE,399.0,71942.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.491119,-46.413641,RUA ERVA DE SAO JOAO X RUA ANTONIO DIAS DE MOURA,MapInfo CET,True
47,D071100055,1,1.0,F,60,PD,F,BI,BR,5,,2011-07-04 12:47,-23.54119,-46.638940000000005,"RUA CEL XAVIER DE TOLEDO, 157",MapInfo CET,19996,,157,,2011-07-04 12:47,4,3,5380,1,0,CT,19996.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.541197,-46.638948,"RUA CEL XAVIER DE TOLEDO, 157",MapInfo CET,False
48,D071100064,1,1.0,F,54,PD,F,BI,BR,3,,2011-07-13 14:42,-23.54254,-46.64035,"RUA STA IFIGENIA, 698",MapInfo CET,6285,,698,,2011-07-13 14:42,4,3,5678,1,0,CT,6285.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.542545,-46.640358,"RUA STA IFIGENIA, 698",MapInfo CET,False
49,D071100085,1,1.0,F,72,PD,F,BI,BR,8,,2011-07-19 19:00,-23.5513,-46.66059,"RUA MARIA ANTONIA, 140",MapInfo CET,13141,,140,,2011-07-19 19:00,4,4,4940,1,0,HG,13141.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.551309,-46.660599,"RUA MARIA ANTONIA, 140",MapInfo CET,False
50,D071100544,1,2.0,F,30,CD,F,BI,BR,3,,2011-07-09 14:50,-23.53305,-46.66925,"AV MARQ DE SAO VICENTE, 2154",MapInfo CET,6471,,2154,,2011-07-09 14:50,2,23,4309,1,0,HG,6471.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.533054,-46.669256,"AV MARQ DE SAO VICENTE, 2154",MapInfo CET,False
51,D071101072,1,2.0,F,SI,CD,F,BI,BR,3,,2011-07-19 18:57,-23.511120000000002,-46.6669,"RUA JOSE AMATO, 39",MapInfo CET,37399,,39,,2011-07-19 18:57,2,40,8548,1,0,SP,37399.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.511128,-46.666901,"RUA JOSE AMATO, 39",MapInfo CET,False
52,D071101133,1,2.0,F,34,CD,F,BI,BR,8,,2011-07-22 10:30,-23.44887,-46.5883,RUA GAL JERONIMO FURTADO AND RUA LOPES DA COSTA,MapInfo CET,10059,11982.0,,,2011-07-22 10:30,2,73,7290,1,0,MC,10059.0,11982.0,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.448871,-46.588302,RUA GAL JERONIMO FURTADO X RUA LOPES DA COSTA,MapInfo CET,True
53,D071101224,2,2.0,F,22,PD,F,BI,BR,5,,2011-07-14 10:40,-23.53574,-46.552690000000005,"RUA DR LUIZ AYRES, 153",MapInfo CET,12156,,153,,2011-07-14 10:40,2,21,1799,2,0,PE,12156.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.535743,-46.552698,"RUA DR LUIZ AYRES, 153",MapInfo CET,False
54,D071101681,2,1.0,F,24,PS,F,BI,BR,5,,2011-07-30 10:20,-23.511960000000002,-46.43353,"AV DR JOSE ARTUR NOVA, 2872",MapInfo CET,10785,,2872,,2011-07-30 10:20,2,22,4798,2,0,PE,10785.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.511968,-46.433536,"AV DR JOSE ARTUR NOVA, 2872",MapInfo CET,False
55,D071101786,1,2.0,F,33,CD,F,BI,BR,3,,2011-07-30 13:30,-23.50216,-46.41292,"AV JOSE MARTINS LISBOA, 15",MapInfo CET,30718,,15,,2011-07-30 13:30,2,59,2802,1,0,PE,30718.0,,SI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.502166,-46.412921999999995,"AV JOSE MARTINS LISBOA, 15",MapInfo CET,False
56,D071101877,2,1.0,F,24,PS,F,MO,BR,3,,2011-07-19 15:56,-23.50468,-46.4276,AV ALVARO DOS SANTOS MATTOS AND RUA MANUEL PASCHOAL,MapInfo CET,21257,21683.0,,,2011-07-19 15:56,2,67,2155,2,0,VA,21257.0,21683.0,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.504686,-46.427608,AV ALVARO DOS SANTOS MATTOS X RUA MANUEL PASCHOAL,MapInfo CET,True
57,D081100094,1,2.0,F,26,CD,F,BI,BR,5,,2011-08-15 15:00,-23.55206,-46.65256,RUA DONA ANTONIA DE QUEIROS AND RUA AUGUSTA,MapInfo CET,1497,2497.0,,,2011-08-15 15:00,2,4,4813,1,0,PA,1497.0,2497.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.552063,-46.652563,RUA DONA ANTONIA DE QUEIROS X RUA AUGUSTA,MapInfo CET,True
58,D081100896,1,2.0,F,37,CD,F,BI,BR,8,,2011-08-30 13:00,-23.50564,-46.60439,RUA MARIA CANDIDA AND AV JOAQUINA RAMALHO,MapInfo CET,13172,10622.0,,,2011-08-30 13:00,2,9,582,1,0,MC,10622.0,13172.0,CL,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.505643,-46.604391,RUA MARIA CANDIDA X AV JOAQUINA RAMALHO,MapInfo CET,True
59,D081101228,1,2.0,F,51,CD,F,BI,BR,5,,2011-08-29 09:15,-23.49266,-46.57423,"PRACA ANGELO CONTI, 210",MapInfo CET,1389,,210,,2011-08-29 09:15,2,90,560,1,0,MC,1389.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.492667,-46.574232,"PRACA ANGELO CONTI, 210",MapInfo CET,False
60,D081101230,1,2.0,F,26,CD,F,BI,BR,5,,2011-08-05 07:00,-23.48923,-46.56566,"AV JOAO SIMAO DE CASTRO, 906",MapInfo CET,10471,,906,,2011-08-05 07:00,2,90,2350,2,0,MC,10471.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.489239,-46.565667,"AV JOAO SIMAO DE CASTRO, 906",MapInfo CET,False
61,D081101456,1,1.0,F,29,CD,F,BI,BR,3,,2011-08-19 13:27,-23.53388,-46.60076,RUA CATUMBI AND RUA CACHOEIRA,MapInfo CET,4632,3787.0,,,2011-08-19 13:27,2,81,1459,2,0,BR,3787.0,4632.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.533883,-46.600765,RUA CATUMBI X RUA CACHOEIRA,MapInfo CET,True
62,D081101456,2,1.0,F,08,PS,F,BI,BR,8,,2011-08-19 13:27,-23.53388,-46.60076,RUA CATUMBI AND RUA CACHOEIRA,MapInfo CET,4632,3787.0,,,2011-08-19 13:27,2,81,1459,2,0,BR,3787.0,4632.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.533883,-46.600765,RUA CATUMBI X RUA CACHOEIRA,MapInfo CET,True
63,D081102086,1,1.0,F,25,PD,F,BI,BR,8,,2011-08-03 16:19,-23.6118,-46.68562,"AV SAPOPEMBA, 12000",MapInfo CET,17824,,12000,,2011-08-03 16:19,4,69,4266,1,0,VP,17824.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.611803,-46.68562,"AV SAPOPEMBA, 12000",MapInfo CET,False
